event,line,opcode,args,context
event_1004.txt,952,Func0CD,"0x28, 1","Now I'm a master harvester!\r\nJust leave it to me, budum!\BRK | I haven't gotten very\r\ngood at it yet, budum...\BRK | I think I'm getting the\r\nhang of it, budum...!\BRK"
event_1004.txt,959,Func0CD,"0x28, 1","I haven't gotten very\r\ngood at it yet, budum...\BRK | I think I'm getting the\r\nhang of it, budum...!\BRK | Watering is fun, budum!\r\nLet's do more!\BRK | Now I'm a master waterer!\r\nJust leave i"
event_1004.txt,972,Func0CD,"0x28, 2","Watering is fun, budum!\r\nLet's do more!\BRK | Now I'm a master waterer!\r\nJust leave it to me, budum!\BRK | I haven't gotten very\r\ngood at it yet, budum...\BRK"
event_1004.txt,979,Func0CD,"0x28, 2","Now I'm a master waterer!\r\nJust leave it to me, budum!\BRK | I haven't gotten very\r\ngood at it yet, budum...\BRK | I think I'm getting the\r\nhang of it, budum...!\BRK"
event_1004.txt,986,Func0CD,"0x28, 2","I haven't gotten very\r\ngood at it yet, budum...\BRK | I think I'm getting the\r\nhang of it, budum...!\BRK | Taking care of animals\r\nis fun, budum!\r\nLet's do more!\BRK | Now I'm great at\r\ntaki"
event_1004.txt,1000,Func0CC,0x28,"Taking care of animals\r\nis fun, budum!\r\nLet's do more!\BRK | Now I'm great at\r\ntaking care of the animals!\r\nJust leave it to me, budum!\BRK | I'll do my best, budum.\BRK"
event_1004.txt,1018,Proc0D1,0x28,"I'll do my best, budum.\BRK | OK. Tomorrow I'll rest,\r\nbudum.\BRK"
event_1005.txt,102,Func083,0x29,"Err...Hello, budum...\r\nYou're \xFF!?\BRK\WAIT_CLICKMy name's Hoggy. \r\nIt's a pleasure, budum.\BRK"
event_1005.txt,420,Func10D,"3, var_6",
event_1005.txt,441,Proc046,,"Our Tea Party is in \r\nthe Spring, budum.\BRK | Did you bring an invitation?\r\nEveryone! Get the Tea Set\r\nready!...\BRK | Sorry, but not everyone\r\nis here, budum, so we can't \r\nhave the Tea Pa"
event_1005.txt,581,Proc046,,"This is a great feather,\r\nbut it won't fill me \r\nup, budum.\BRK"
event_1005.txt,586,Func05D,0,"This is a great feather,\r\nbut it won't fill me \r\nup, budum.\BRK"
event_1005.txt,685,Func0CC,0x29,"Did you need something?\BRK | I'll get started \r\ntomorrow, budum.\BRK"
event_1005.txt,799,Func0CE,0x29,"Really, budum?\r\nIs that so...?\BRK | We already played today!\r\nLet's play tomorrow, budum.\BRK"
event_1005.txt,831,Func0D5,0x29,"Let's play the\r\nwatering game, budum!\BRK | I think I've gotten \r\nbetter than before, budum!\BRK"
event_1005.txt,853,Func0D4,0x29,"Let's play the\r\nharvest game, budum!\BRK | I think I've gotten \r\nbetter than before, budum!\BRK"
event_1005.txt,875,Func0D6,0x29,"Let's play the\r\nanimal husbandry game,\r\nbudum!\BRK | I think I've gotten \r\nbetter than before, budum!\BRK"
event_1005.txt,907,Func0D5,0x29,No?\BRK | We're already done\r\nworking for the day!\BRK
event_1005.txt,912,Func0CE,0x29,"No?\BRK | We're already done\r\nworking for the day!\BRK | I haven't gotten very\r\ngood at it yet, budum...\BRK"
event_1005.txt,914,Func0CD,"0x29, 0","We're already done\r\nworking for the day!\BRK | I haven't gotten very\r\ngood at it yet, budum...\BRK"
event_1005.txt,921,Func0CD,"0x29, 0","I haven't gotten very\r\ngood at it yet, budum...\BRK | I think I'm getting the\r\nhang of it, budum...!\BRK"
event_1005.txt,928,Func0CD,"0x29, 0","I haven't gotten very\r\ngood at it yet, budum...\BRK | I think I'm getting the\r\nhang of it, budum...!\BRK | Harvesting is fun, budum!\r\nLet's do more!\BRK | Now I'm a master harvester!\r\nJust lea"
event_1005.txt,941,Func0CD,"0x29, 1","Harvesting is fun, budum!\r\nLet's do more!\BRK | Now I'm a master harvester!\r\nJust leave it to me, budum!\BRK | I haven't gotten very\r\ngood at it yet, budum...\BRK"
event_1005.txt,948,Func0CD,"0x29, 1","Now I'm a master harvester!\r\nJust leave it to me, budum!\BRK | I haven't gotten very\r\ngood at it yet, budum...\BRK | I think I'm getting the\r\nhang of it, budum...!\BRK"
event_1005.txt,955,Func0CD,"0x29, 1","I haven't gotten very\r\ngood at it yet, budum...\BRK | I think I'm getting the\r\nhang of it, budum...!\BRK | Watering is fun, budum!\r\nLet's do more!\BRK | Now I'm a master waterer!\r\nJust leave i"
event_1005.txt,968,Func0CD,"0x29, 2","Watering is fun, budum!\r\nLet's do more!\BRK | Now I'm a master waterer!\r\nJust leave it to me, budum!\BRK | I haven't gotten very\r\ngood at it yet, budum...\BRK"
event_1005.txt,975,Func0CD,"0x29, 2","Now I'm a master waterer!\r\nJust leave it to me, budum!\BRK | I haven't gotten very\r\ngood at it yet, budum...\BRK | I think I'm getting the\r\nhang of it, budum...!\BRK"
event_1005.txt,982,Func0CD,"0x29, 2","I haven't gotten very\r\ngood at it yet, budum...\BRK | I think I'm getting the\r\nhang of it, budum...!\BRK | Taking care of animals\r\nis fun, budum!\r\nLet's do more!\BRK | Now I'm great at\r\ntaki"
event_1005.txt,996,Func0CC,0x29,"Taking care of animals\r\nis fun, budum!\r\nLet's do more!\BRK | Now I'm great at\r\ntaking care of the animals!\r\nJust leave it to me, budum!\BRK | I'll do my best, budum.\BRK"
event_1005.txt,1014,Proc0D1,0x29,"I'll do my best, budum.\BRK | OK. Tomorrow I'll rest,\r\nbudum.\BRK"
event_1006.txt,39,Func083,0xF,"Ah, so you are\r\n\xFF!?\BRK\WAIT_CLICKMy name is Ellen.\r\nMuch obliged...\BRK | My legs? They became\r\nbad when I got sick years\r\nago, so I can't move \BRK\r\naround very much.\BRK"
event_1006.txt,500,Proc046,,"Do you want a great \r\nrecipe for Sandwiches?\BRK\WAIT_CLICKWhat was it...?\r\nOh yeah, here goes.\BRK\WAIT_CLICKFirst, spread Butter on \r\nsome Bread, then put on\r\nsome Cucumbers and \BRK\WAIT_CL"
event_1006.txt,505,Func05D,0,"Do you want a great \r\nrecipe for Sandwiches?\BRK\WAIT_CLICKWhat was it...?\r\nOh yeah, here goes.\BRK\WAIT_CLICKFirst, spread Butter on \r\nsome Bread, then put on\r\nsome Cucumbers and \BRK\WAIT_CL"
event_1007.txt,58,Func083,0x11,"H-Hi...\r\nUmm...Can I be of service?\BRK | Oh, so you've come to say\r\nyou've just moved in?\BRK\WAIT_CLICKMy name is Jeff.\r\nPleasure to meet you!\BRK"
event_1007.txt,501,Proc046,,"So you've reached that\r\nage already, have you?\BRK\WAIT_CLICKGood luck! I'll be \r\nrooting for you!\BRK"
event_1007.txt,506,Func05D,0,"So you've reached that\r\nage already, have you?\BRK\WAIT_CLICKGood luck! I'll be \r\nrooting for you!\BRK"
event_1008.txt,174,Func083,0x13,"I heard that someone new \r\nhad taken over the farm.\BRK\WAIT_CLICKYou name is \r\n\xFF!, huh?\BRK\WAIT_CLICKMine's Karen. \BRK"
event_1008.txt,865,Proc046,,
event_1008.txt,870,Func05D,0,Maybe we should go to\r\nyour house for this \r\nconversation...?\BRK
event_1009.txt,58,Func083,0x12,"Who are you?\r\nOh, I know, the new lad at \r\nthe farm Thomas was \BRK\r\nmentioning...\BRK\WAIT_CLICKMy name is Sasha, and I \r\nrun the Supermarket.\BRK"
event_1009.txt,509,Proc046,,"You want to learn how to\r\nmake some fabulous \r\nChocolate Cookies? Jeff\BRK\r\njust loves this recipe.\BRK\WAIT_CLICKThe ingredients are Flour,\r\nButter, Eggs, and Chocolate.\BRK\WAIT_CLICKYou als"
event_1009.txt,514,Func05D,0,"You want to learn how to\r\nmake some fabulous \r\nChocolate Cookies? Jeff\BRK\r\njust loves this recipe.\BRK\WAIT_CLICKThe ingredients are Flour,\r\nButter, Eggs, and Chocolate.\BRK\WAIT_CLICKYou als"
event_1010.txt,52,Func083,0x18,"Well I haven't seen you \r\naround these parts before!\BRK\WAIT_CLICKOh, you're the new lad up\r\nat the farm, eh? \r\nMy name's Doug, and I\BRK\r\nrun this here Inn.\BRK"
event_1010.txt,499,Proc046,,"As a thanks, I'll tell\r\nyou the recipe to my famous\r\nCheese Fondue. Have you\BRK\r\nheard of it?\BRK\WAIT_CLICKDon't forget this now.\BRK\WAIT_CLICKThe only ingredient is \r\nCheese. Use a Knife t"
event_1010.txt,504,Func05D,0,"As a thanks, I'll tell\r\nyou the recipe to my famous\r\nCheese Fondue. Have you\BRK\r\nheard of it?\BRK\WAIT_CLICKDon't forget this now.\BRK\WAIT_CLICKThe only ingredient is \r\nCheese. Use a Knife t"
event_1010.txt,513,Func077,9,"You'll need this Blue \r\nFeather to propose, so take\r\ngood care of it. \BRK\r\nGood luck!\BRK | Do you know that Gourmet who\r\njudges the Cooking Festival?\r\nHe's a real big-shot in\BRK\r\nthe co"
event_1011.txt,182,Func083,0x19,"Sorry, do I know you?\r\nAh, you're the new guy at\r\nthe farm, huh?\BRK\WAIT_CLICKAnd I thought you were \r\na guest!\BRK\WAIT_CLICKYour name is \xFF!?\r\nI'm Ann.\BRK"
event_1011.txt,873,Proc046,,
event_1011.txt,878,Func05D,0,You mean...?\BRK\WAIT_CLICKUmm...Why don't we just\r\ngo to your house first...?\BRK
event_1012.txt,479,Proc046,,What a beautiful feather\r\nthis is! You mean it's for \r\nproposing to somebody?\BRK\WAIT_CLICKHow romantic! I bet it's \r\nvery effective!\BRK
event_1012.txt,483,Func05D,0,What a beautiful feather\r\nthis is! You mean it's for \r\nproposing to somebody?\BRK\WAIT_CLICKHow romantic! I bet it's \r\nvery effective!\BRK
event_1012.txt,498,Func077,1,"In Forget-me-not Valley, \r\nwhere I live, there is\r\nsomeone named \BRK\r\n\xFF,. He's truly a\r\nmaster fisherman.\BRK | \xFF!, do you\r\nlike to cook?\BRK\WAIT_CLICKHere's a handy recipe\r\nfor ya"
event_1013.txt,55,Func083,0xA,"Hey there? Are you a \r\ntourist? No, you're new in\r\ntown?\BRK\WAIT_CLICKThis town is beautiful, and\r\nthe people are nice, so \r\nI bet you'll like it here. \BRK\WAIT_CLICKMe? Oh, sorry, the name'"
event_1013.txt,501,Proc046,,"I've been meaning to tell\r\nyou this recipe...It's for \r\na delicious Fruit Latte.\BRK\WAIT_CLICKTake fruit like Pineapple, \r\nApple, Wild Grape, or other\r\nfruit and put it in a \BRK\r\nMixer wit"
event_1013.txt,506,Func05D,0,"I've been meaning to tell\r\nyou this recipe...It's for \r\na delicious Fruit Latte.\BRK\WAIT_CLICKTake fruit like Pineapple, \r\nApple, Wild Grape, or other\r\nfruit and put it in a \BRK\r\nMixer wit"
event_1014.txt,185,Func083,0xC,"Ah, are you the new\r\nguy at that farm Thomas \r\ntold me about?\BRK\WAIT_CLICKMy name's Mary.\r\nNice to meet you.\BRK"
event_1014.txt,880,Proc046,,
event_1014.txt,885,Func05D,0,Huh? I can't believe...\r\nWhy don't we talk at\r\nyour house...?\BRK
event_1015.txt,51,Func083,0xB,"Now, you're a new face\r\naround here...Oh, I know.\r\nyou're that new boy at \BRK\r\nthe farm!\BRK\WAIT_CLICKMy name is Anna, and it's\r\na pleasure to meet you!\BRK"
event_1015.txt,494,Proc046,,Ah...a Blue Feather...\r\nI wish Basil had used one\r\nto propose to me...\BRK
event_1015.txt,499,Func05D,0,Ah...a Blue Feather...\r\nI wish Basil had used one\r\nto propose to me...\BRK
event_1016.txt,33,Func083,0x1D,"I've set up shop here, \r\nand I've got great stuff!\BRK\WAIT_CLICKMy name is Won.\BRK"
event_1016.txt,474,Proc046,,"Good luck! If it\r\ndoesn't work out, I \r\npromise to buy it back.\BRK"
event_1016.txt,479,Func05D,0,"Good luck! If it\r\ndoesn't work out, I \r\npromise to buy it back.\BRK"
event_1017.txt,494,Proc046,,"Congratulations!\r\nWho's the lucky girl, \r\nif I may ask?\BRK"
event_1017.txt,498,Func05D,0,"Congratulations!\r\nWho's the lucky girl, \r\nif I may ask?\BRK"
event_1017.txt,513,Func077,6,"Have you heard of the\r\nForget-me-not Valley?\BRK\WAIT_CLICKI hear there's someone \r\nthere named \xFF,\r\nwho is very popular. \BRK\WAIT_CLICKI'd like to meet him...\BRK | A long time ago, someone\"
event_1018.txt,179,Func083,0x15,"Now, I haven't seen \r\nyour face around here... \BRK\WAIT_CLICKAre you the new owner \r\nof that farm? \BRK\WAIT_CLICKI guess I should introduce \r\nmyself. My name is \r\nElli. Nice to meet you! \BR"
event_1018.txt,872,Proc046,,
event_1018.txt,877,Func05D,0,"I'm so nervous all the\r\nsudden...Let's just go to\r\nyour house, OK?\BRK"
event_1019.txt,50,Func083,0x10,"You're not from around\r\nhere, are you? \BRK\WAIT_CLICKMy name? It's Stu.\r\nHey, you have cows on\r\nyour farm, right? \BRK\WAIT_CLICKCan I come pet one?\BRK"
event_1019.txt,495,Proc046,,Wow...It's pretty!\r\nWe had something like it\r\nin our house...\BRK\WAIT_CLICKElli said it was mom's.\BRK
event_1019.txt,500,Func05D,0,Wow...It's pretty!\r\nWe had something like it\r\nin our house...\BRK\WAIT_CLICKElli said it was mom's.\BRK
event_1020.txt,56,Func083,8,"Hmm? Who are you?\r\nOh, you're the new lad at\r\nthe farm, are you?\BRK\WAIT_CLICKMy name's Duke. Pleased to\r\nmake your acquaintance.\BRK"
event_1020.txt,495,Proc046,,Heh heh...Good luck!\BRK
event_1020.txt,500,Func05D,0,Heh heh...Good luck!\BRK
event_1021.txt,72,Func083,9,
event_1021.txt,541,Proc046,,
event_1021.txt,546,Func05D,0,
event_1021.txt,555,Func077,3,
event_1022.txt,471,Proc046,,What a nice feather. \r\nI bet I could sell it for \r\nlots...\BRK\WAIT_CLICKYou mean it's for \r\nproposing? Sorry...\BRK
event_1022.txt,475,Func05D,0,What a nice feather. \r\nI bet I could sell it for \r\nlots...\BRK\WAIT_CLICKYou mean it's for \r\nproposing? Sorry...\BRK
event_1022.txt,497,Func123,,I hope to make it over to\r\nForget-me-not Valley soon.\BRK | Forget-me-not Valley seems \r\nlike it's full of \r\nopportunity.\r\nI'll be going there soon.\BRK
event_1022.txt,504,Func123,,I hope to make it over to\r\nForget-me-not Valley soon.\BRK | Forget-me-not Valley seems \r\nlike it's full of \r\nopportunity.\r\nI'll be going there soon.\BRK | I think I'll be going to \r\nForget-m
event_1022.txt,511,Func123,,Forget-me-not Valley seems \r\nlike it's full of \r\nopportunity.\r\nI'll be going there soon.\BRK | I think I'll be going to \r\nForget-me-not Valley again.\BRK
event_1022.txt,549,Func124,,"Of all my travels, \r\nForget-me-not Valley may be\r\nmy favorite place. \BRK\WAIT_CLICKIt's so peaceful there...\BRK | You should see what \r\nForget-me-not Valley is like\r\nwith your own eyes!\BRK\"
event_1023.txt,45,Func083,0xE,"Hello, there! You must be \r\n\xFF!.\BRK\WAIT_CLICKMy name's Harris, and I'm\r\nthe constable of this town.\BRK\WAIT_CLICKIt's very safe and peaceful\r\nhere, so you've nothing to\r\nworry about!\BRK"
event_1023.txt,494,Proc046,,"I bet you're like I am: \r\ntoo busy to spend lots of \r\ntime cooking. Well, here's \BRK\r\na really convenient recipe \r\nfor Fried Rice. \BRK\WAIT_CLICKFirst, put some oil in a \r\nFrying Pan, then"
event_1023.txt,499,Func05D,0,"I bet you're like I am: \r\ntoo busy to spend lots of \r\ntime cooking. Well, here's \BRK\r\na really convenient recipe \r\nfor Fried Rice. \BRK\WAIT_CLICKFirst, put some oil in a \r\nFrying Pan, then"
event_1024.txt,83,Func083,0x16,"Are you \xFF!?\BRK\WAIT_CLICKYes, I've heard about you.\r\nFrom Thomas, of course. \r\nI'm Carter. I'm delighted \BRK\r\nto finally meet you.\BRK"
event_1024.txt,531,Proc046,,"Let me tell you the recipe of\r\nsomething I often make \r\nfor the kids. \BRK\WAIT_CLICKIt's easy, so you should\r\nbe able to remember it.\BRK\WAIT_CLICKAll you need to do is put \r\nStrawberries an"
event_1024.txt,536,Func05D,0,"Let me tell you the recipe of\r\nsomething I often make \r\nfor the kids. \BRK\WAIT_CLICKIt's easy, so you should\r\nbe able to remember it.\BRK\WAIT_CLICKAll you need to do is put \r\nStrawberries an"
event_1025.txt,50,Func083,0x1A,Hi...\r\nAre you new around here...?\BRK
event_1025.txt,500,Proc046,,"You want to learn how to\r\nmake popcorn?\BRK\WAIT_CLICKIf you want, I'll tell you.\r\nDon't forget, now!\BRK\WAIT_CLICKAll you need is Corn and a \r\nFrying Pan, although it\r\ntastes better with Sal"
event_1025.txt,505,Func05D,0,"You want to learn how to\r\nmake popcorn?\BRK\WAIT_CLICKIf you want, I'll tell you.\r\nDon't forget, now!\BRK\WAIT_CLICKAll you need is Corn and a \r\nFrying Pan, although it\r\ntastes better with Sal"
event_1026.txt,59,Func083,7,"I don't think I've seen you\r\naround here before. \BRK\WAIT_CLICKOh, you're at the farm, \r\nare you? Welcome to the \r\nboonies.\BRK\WAIT_CLICKThe name's Gray. \BRK"
event_1026.txt,502,Proc046,,"You don't know me if you \r\nthink I'll like that!\r\nWell, maybe...\BRK"
event_1026.txt,507,Func05D,0,"You don't know me if you \r\nthink I'll like that!\r\nWell, maybe...\BRK"
event_1027.txt,52,Func083,6,"I've never seen your face\r\naround these parts before.\BRK\WAIT_CLICKYou're new at the farm, \r\nyou say? That's tough for \r\none man, but you can do it\BRK\r\nif you try. \BRK\WAIT_CLICKI'm Saibara"
event_1027.txt,505,Proc046,,"You should eat simple foods,\r\nyou know. You'll live \r\nlonger, like me.\BRK\WAIT_CLICKIf you agree, I'll tell you\r\na great recipe for Pickled\r\nTurnip. It's delicious!\BRK\WAIT_CLICKAll you need"
event_1027.txt,510,Func05D,0,"You should eat simple foods,\r\nyou know. You'll live \r\nlonger, like me.\BRK\WAIT_CLICKIf you agree, I'll tell you\r\na great recipe for Pickled\r\nTurnip. It's delicious!\BRK\WAIT_CLICKAll you need"
event_1028.txt,55,Func083,0x1B,"Who are you again?\r\nOh, you're at the farm, eh?\BRK\WAIT_CLICKI'm Gotz, the woodcutter\r\naround these parts. \BRK\WAIT_CLICKIf you ever want to expand\r\nyour house, just call me!\BRK"
event_1028.txt,507,Proc046,,"Do you like Savory Pancakes?\r\nAll you do is add the \r\ningredients together and \BRK\r\nfry it up!\BRK | All you need is...\r\nWhat was that again...?\BRK\WAIT_CLICKOh yeah! Flour, and...Eggs,\r\na"
event_1028.txt,512,Func05D,0,"Mix all that up real well,\r\nthen put it in a Frying Pan\r\nwith oil. 'Course, you \BRK\r\ngotta cut the Cabbage up \r\nwith a Knife first. \BRK\WAIT_CLICKYou can put lots of other\r\nstuff in, too!\"
event_1028.txt,527,Func077,7,"I hear that the equipment\r\nthey got up there at \r\n\xFF+ is all\BRK\r\nfirst rate. You should go \r\ntake a look.\BRK | Long ago, a man named \r\nLouis lived at my house.\BRK\WAIT_CLICKHe studies b"
event_1029.txt,55,Func083,5,"Where did you come from?\r\nI've never seen you before.\BRK\WAIT_CLICKOh! You're at that farm,\r\nare you?\BRK\WAIT_CLICKMy name is May.\r\nLet's be friends.\BRK"
event_1029.txt,498,Proc046,,It's so pretty!\r\nWhat is it?\BRK
event_1029.txt,503,Func05D,0,It's so pretty!\r\nWhat is it?\BRK
event_1029.txt,512,Func077,8,"It's so pretty!\r\nWhat is it?\BRK | A few days ago, I \r\ntalked with my mommy on the\r\nphone! It was nice to hear \BRK\r\nher voice, but I hope she \r\ncan come home soon...\BRK"
event_1030.txt,54,Func083,4,What's this? A new face \r\nin town? How intriguing!\BRK\WAIT_CLICKThe name is Barley. \r\nHow do you do. \BRK
event_1030.txt,503,Proc046,,"Want to learn how to \r\nmake ice cream?\BRK\WAIT_CLICKMay makes me make it for\r\nher all the time.\BRK\WAIT_CLICKAll you need is Sugar, \r\nMilk, and Eggs, and of \r\nof course a Whisk and \BRK\r\na"
event_1030.txt,508,Func05D,0,"Want to learn how to \r\nmake ice cream?\BRK\WAIT_CLICKMay makes me make it for\r\nher all the time.\BRK\WAIT_CLICKAll you need is Sugar, \r\nMilk, and Eggs, and of \r\nof course a Whisk and \BRK\r\na"
event_1051.txt,398,Proc0E0,0,
event_1051.txt,403,Proc0E0,1,
event_1051.txt,408,Proc0E0,2,
event_1051.txt,413,Proc0E0,3,
event_1051.txt,418,Proc0E0,4,
event_1051.txt,423,Proc0E0,5,
event_1051.txt,428,Proc0E0,6,
event_1051.txt,433,Proc0E0,7,
event_1051.txt,438,Proc0E0,8,
